Filename From Zip,Source URL,Post Date/Time,Username,Followers,Engagement Rate,Like Count,Comment Count,Location,Post Type,Caption,Hashtags,Mentions,Image/Video URL
ciayah_-CIO8whwraWQ.jpg,https://www.instagram.com/p/CIO8whwraWQ,11/30/2020,ciayah_,2,2.5,3,2,,image,This is an example of small group ecology. Two people can sit down here and interact. #envpsy6 #envpsy,"envpsy6, envpsy",,https://instagram.fceb1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/128361682_3625589154193985_6332727401684036756_n.jpg?_nc_ht=instagram.fceb1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=MVe7YvIS4W8AX9IRYUp&tp=1&oh=2d0bdb0c836a909943152193f485899c&oe=5FFDAC57
kayleez_dea-CINEushJQ_y.jpg,https://www.instagram.com/p/CINEushJQ_y,11/30/2020,kayleez_dea,3,2.3333,3,4,,image,This is an example of the HER process environmental cognition. The clock tower is an example of a landmark given that it is a distinctive feature of Cornell. This is included in many people’s cognitive maps and serves as a focal point on campus. #envpsy #envpsyw6,"envpsy, envpsyw6",,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128385582_4718777621529298_6693934860102469025_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=55ZbonyU7EkAX-iZs0I&tp=1&oh=ba1945d278a0b88ed6303e6727fd9253&oe=5FFC2664
itsalex.hey_how_are_ya-CIENKvZnIjJ.jpg,https://www.instagram.com/p/CIENKvZnIjJ,11/26/2020,itsalex.hey_how_are_ya,18,1.1111,10,10,,image,"HER process: light/natural light. In this room in my house, natural light flows in. This makes the room a place my family members go to during the morning and makes it a great place to read.",,,https://instagram.ftpe3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/127318032_142405037224497_4390338948153542888_n.jpg?_nc_ht=instagram.ftpe3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=fr8JsFaskcoAX_JHi-b&tp=1&oh=b8aaecb73f955eafb9d223f2b553b03a&oe=5FFB6D7A
itsalex.hey_how_are_ya-CIENKvZnIjJ.jpg,https://www.instagram.com/p/CIENKvZnIjJ,11/26/2020,itsalex.hey_how_are_ya,18,1.1111,10,10,,image,"HER process: light/natural light. In this room in my house, natural light flows in. This makes the room a place my family members go to during the morning and makes it a great place to read.",,,https://instagram.ftpe3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/127225727_110774554105524_2190690695737277266_n.jpg?_nc_ht=instagram.ftpe3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=92RaLrr6glEAX8obdH9&tp=1&oh=8854223180215583cd4ebfa1c8fb28f2&oe=5FFC6AB1
jiwoobae_dea1500-CIhF-7JAuF8.jpg,https://www.instagram.com/p/CIhF-7JAuF8,12/8/2020,jiwoobae_dea1500,1,0,0,0,,image,"#envpsy #envpsyw6 HER process, example of territoriality, in the commons at Yonsei University. This is an example of secondary territory because only residents of the SK Global House who live on the 6th floor have access to this space.","envpsy, envpsyw6",,https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/130709477_205430441056560_4319542348312365784_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=SpVn8rWuQhEAX-LWVcm&tp=1&oh=797a3a00acea826bfc0ca5a59b7a5bdc&oe=5FFA8FC3
zoerlieberman9-CIgnrR9gQd-.jpg,https://www.instagram.com/p/CIgnrR9gQd-,12/7/2020,zoerlieberman9,1,0,0,0,,image,"HER process: cognitive ergonomics and environmental feedback. This image depicts the hindered ergonomics that occurs when the kitchen door collides with the fridge when open. Unfortunately, anyone entering form the back foot has no feedback from the kitchen as to whether or not the fridge door is open, so they are unable to avoid a collision. #envpsy #envpsyw6","envpsy, envpsyw6",,https://instagram.fbcm1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129765872_435357000833813_3583613340082395415_n.jpg?_nc_ht=instagram.fbcm1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=cQhUwKlB5kcAX_YdZIF&tp=1&oh=ac336741c9629370420897726379304b&oe=5FFC58FE
nicole_dea1500-CIYh2iXhSjI.jpg,https://www.instagram.com/p/CIYh2iXhSjI,12/4/2020,nicole_dea1500,4,0.25,1,0,,image,LIGHT - this skylight lets in a lot of natural light which makes the entrance to my home very nice to walk into #envpsy #envpsyw6,"envpsy, envpsyw6",,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128974971_4675264499210711_164881567517058317_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=myIPLsbFKb8AX_veno0&tp=1&oh=7340f945fdba1630230f4709cf99aadd&oe=5FFC03A4
dea.1500-CITYxWxhqqN.jpg,https://www.instagram.com/p/CITYxWxhqqN,12/2/2020,dea.1500,2,0,0,0,,image,"HER process: territoriality. I have a bush that extends around the border of my house, creating a physical division between my property and public property and creating a clear sense of territoriality. #envpsy #envpsyw6","envpsy, envpsyw6",,https://instagram.fbdj4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129379867_3626421504085874_3322185862924257468_n.jpg?_nc_ht=instagram.fbdj4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=c9KE_jTyY64AX-LtgwP&tp=1&oh=75e79e78005ebb6148d54e8da3b5e9f6&oe=5FFBC030
natures_aed-CITRYZtHeYy.jpg,https://www.instagram.com/p/CITRYZtHeYy,12/2/2020,natures_aed,2,0,0,0,,image,"Gma’s kitchen exemplifies poor anthropometric consideration and therefore poor biomechanical functions. Grandma is even shorter than I am, so we both struggle with reaching dishes in the kitchen. Kitchens are stereotypically meant for women, but the design does not consider how many women are short like me #envpsy #envpsyw6","envpsy, envpsyw6",,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128661963_1027362211100051_5117994517299913093_n.jpg?_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=6QFtQcoqFrwAX83chEh&tp=1&oh=6e6c1dd9abc5d0b2348db875f2fe41b2&oe=5FFE25F9
nehavijay_room-CISKDl1Bm0t.jpg,https://www.instagram.com/p/CISKDl1Bm0t,12/2/2020,nehavijay_room,1,0,0,0,,image,the walls in my room are painted different colors which increases the variability of colors that I see. This related to the HER process of homeyness because the different colors make it less institutional and have more of a comforting feeling. #envpsyw6 #envpsy,"envpsyw6, envpsy",,https://instagram.fhmo3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129276785_769732046948110_4902556831519395078_n.jpg?_nc_ht=instagram.fhmo3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=QPGHLYuMAZIAX9rI3Ca&tp=1&oh=b66ba870032e2d9822ddb4a866958ab6&oe=5FFE3719
dannnnjin-CIR2oeMhp7T.jpg,https://www.instagram.com/p/CIR2oeMhp7T,12/2/2020,dannnnjin,1,0,0,0,,image,"This is my basement and it is an example of small group ecology. Whenever my friends come over, this is the place to convene and spend time together. The longer end space allows for everyone to spread out so easier facilitating conversation and interaction can occur.
#envpsy #envpsyw6","envpsy, envpsyw6",,https://instagram.fuio16-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/128544110_160693239083262_1588018508935644989_n.jpg?_nc_ht=instagram.fuio16-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=DRxKbpSTqQwAX8u4a4X&tp=1&oh=b4ed8248ece36a5146ae530e66331666&oe=5FFC1BFD
mrodencal_room-CIR1DQShLAh.jpg,https://www.instagram.com/p/CIR1DQShLAh,12/2/2020,mrodencal_room,2,0,0,0,,video,#envpsy #envpsyw6 this is an example of enclosure. The band of lights above sets the perimeter of the space as well as suggests a cap or roof to the space making it feel smaller and more intimate.,"envpsy, envpsyw6",,https://instagram.fcgh9-1.fna.fbcdn.net/v/t50.2886-16/128860671_221504522724680_2560801725923712327_n.mp4?_nc_ht=instagram.fcgh9-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=sD7ubJ_r9CsAX8yQqbO&oe=5FD5675A&oh=b726cf9c194d156010ec20291c4c3124
itsalex.hey_how_are_ya-CIRqJXIngq7.jpg,https://www.instagram.com/p/CIRqJXIngq7,12/2/2020,itsalex.hey_how_are_ya,18,0.2222,3,1,,image,"HER Process: Seating Arrangement. As we discussed last class, where you sit can often determine your interaction and the perception of others. In the instance of side sitting, it is often presumed that a pair is romantically involved. In this photo, I have used my dog to illustrate how proximity can affect perception. Additionally, I have attached photos from Larry David’s show, Curb Your Enthusiasm, in which he runs into some trouble due to his seating choices. #envpsy #envpsyw6","envpsy, envpsyw6",,https://scontent-scl2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128569619_426434098388188_5083932988553719234_n.jpg?_nc_ht=scontent-scl2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Ur6KSkEhoioAX8dtW30&tp=1&oh=0f0f6a976e8afd3aacc279c284fc15da&oe=5FFBB4D4
itsalex.hey_how_are_ya-CIRqJXIngq7.jpg,https://www.instagram.com/p/CIRqJXIngq7,12/2/2020,itsalex.hey_how_are_ya,18,0.2222,3,1,,image,"HER Process: Seating Arrangement. As we discussed last class, where you sit can often determine your interaction and the perception of others. In the instance of side sitting, it is often presumed that a pair is romantically involved. In this photo, I have used my dog to illustrate how proximity can affect perception. Additionally, I have attached photos from Larry David’s show, Curb Your Enthusiasm, in which he runs into some trouble due to his seating choices. #envpsy #envpsyw6","envpsy, envpsyw6",,https://scontent-scl2-1.cdninstagram.com/v/t51.2885-15/e35/128847799_179442353905184_7576533882957594135_n.jpg?_nc_ht=scontent-scl2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=03JUtXibtmEAX9-5Ull&tp=1&oh=95df5707548f35cd3119420f183c4709&oe=5FFE1241
itsalex.hey_how_are_ya-CIRqJXIngq7.jpg,https://www.instagram.com/p/CIRqJXIngq7,12/2/2020,itsalex.hey_how_are_ya,18,0.2222,3,1,,image,"HER Process: Seating Arrangement. As we discussed last class, where you sit can often determine your interaction and the perception of others. In the instance of side sitting, it is often presumed that a pair is romantically involved. In this photo, I have used my dog to illustrate how proximity can affect perception. Additionally, I have attached photos from Larry David’s show, Curb Your Enthusiasm, in which he runs into some trouble due to his seating choices. #envpsy #envpsyw6","envpsy, envpsyw6",,https://scontent-scl2-1.cdninstagram.com/v/t51.2885-15/e35/128849095_132858568601892_8415977102563979018_n.jpg?_nc_ht=scontent-scl2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=sIMuWfx9giAAX-81eqj&tp=1&oh=2edfcfced5d573b021cd77cfdb818764&oe=5FFDB237
just_add_plants.20-CIReorygxh-.jpg,https://www.instagram.com/p/CIReorygxh-,12/1/2020,just_add_plants.20,2,0,0,0,Woodland Hills,image,"HER Process: Cognitive Ergonomics. This is the inside of the case of the new headphones I got. It can be awkward and difficult to imagine how a pair of headphones fits into a rectangular case, which is why I think Bose did an excellent job providing a schema on the top tag that shows how the headphones fit into the case. The schema excels in a number of cognitive ergonomics principles: (1) it’s available; it’s printed right where you need it when putting the headphones away. (2) it affords the user a great deal of understanding as to the actual configuration the headphones need to be in to be put away; in other words, you can make sense of it. I imagine that Bose maybe didn’t have this tag printed initially and then perhaps did consumer tests where people would pull the headphones out of the case and then immediately forget how to put them back.

#envpsy #envpsyw6","envpsy, envpsyw6",,https://instagram.ffez1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/128389432_418202259541982_9167735256594051120_n.jpg?_nc_ht=instagram.ffez1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Wh6jKSSbBQYAX-a5evq&tp=1&oh=8556e1a06a921f3487d864d6198c9a60&oe=5FFCF548
just_add_plants.20-CIReorygxh-.jpg,https://www.instagram.com/p/CIReorygxh-,12/1/2020,just_add_plants.20,2,0,0,0,Woodland Hills,image,"HER Process: Cognitive Ergonomics. This is the inside of the case of the new headphones I got. It can be awkward and difficult to imagine how a pair of headphones fits into a rectangular case, which is why I think Bose did an excellent job providing a schema on the top tag that shows how the headphones fit into the case. The schema excels in a number of cognitive ergonomics principles: (1) it’s available; it’s printed right where you need it when putting the headphones away. (2) it affords the user a great deal of understanding as to the actual configuration the headphones need to be in to be put away; in other words, you can make sense of it. I imagine that Bose maybe didn’t have this tag printed initially and then perhaps did consumer tests where people would pull the headphones out of the case and then immediately forget how to put them back.

#envpsy #envpsyw6","envpsy, envpsyw6",,https://instagram.ffez1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/128924148_383494296217322_8047689505131767765_n.jpg?_nc_ht=instagram.ffez1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=zL439UBT0MIAX-Zti95&tp=1&oh=26138a87910e93977a28700150447a9b&oe=5FFC70F7
ashmilko-CIPfCAzAG5Q.jpg,https://www.instagram.com/p/CIPfCAzAG5Q,12/1/2020,ashmilko,28,0,0,0,,image,"HER PROCESS: Territoriality, This living room is known as a secondary territory or group setting where different people are allowed to stay and claim a space in the territory. It is a group territory because it is limited to the people living inside the house and not accessible to the general public. It also isnt private or primary because one individual person does not claim the space #envpsyw6 #envpsy","envpsyw6, envpsy",,https://instagram.fcai19-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/128445036_386534629291605_4633701912421930361_n.jpg?_nc_ht=instagram.fcai19-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=J4I63a4yY84AX-7AcIS&tp=1&oh=335b8f09a29f515b14a70ce0d4a8a4ef&oe=5FFC33E3
just_add_plants.20-CIReorygxh-.jpg,https://www.instagram.com/p/CIReorygxh-,12/1/2020,just_add_plants.20,2,0,0,0,Woodland Hills,image,"HER Process: Cognitive Ergonomics. This is the inside of the case of the new headphones I got. It can be awkward and difficult to imagine how a pair of headphones fits into a rectangular case, which is why I think Bose did an excellent job providing a schema on the top tag that shows how the headphones fit into the case. The schema excels in a number of cognitive ergonomics principles: (1) it’s available; it’s printed right where you need it when putting the headphones away. (2) it affords the user a great deal of understanding as to the actual configuration the headphones need to be in to be put away; in other words, you can make sense of it. I imagine that Bose maybe didn’t have this tag printed initially and then perhaps did consumer tests where people would pull the headphones out of the case and then immediately forget how to put them back.

#envpsy #envpsyw6","envpsy, envpsyw6",,https://instagram.ffez1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/128979678_1067779903650475_5113624012695360006_n.jpg?_nc_ht=instagram.ffez1-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=5CDlE1R8ixQAX8-0YlA&tp=1&oh=92791f3dbcf3d1711877998017f4ad7a&oe=5FFCEE7E
dereklaocornell-CIRUwyuB4nb.jpg,https://www.instagram.com/p/CIRUwyuB4nb,12/1/2020,dereklaocornell,6,0.3333,2,0,,image,"HER process of Small Group Ecology. My workspace at home. The leg rest and the other chair acts as a kind of partition between the other parts of the room and me. I don't have visual access tok me completely closed off, making me still accessible. However, my parents do not come very near me and distract me from my work or my leisure time, and I think it has to do with these barriers. 

#envpsy #envpsyw6","envpsy, envpsyw6",,https://instagram.fgvr1-1.fna.fbcdn.net/v/t51.2885-15/e35/128669088_407294293645378_6729955313665636083_n.jpg?_nc_ht=instagram.fgvr1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ojs8sYahZ8gAX-kIFFn&tp=1&oh=2a98e40783610e85a09de491103d9942&oe=5FFB0492
brianasworkspace-CIRMfuwnY4e.jpg,https://www.instagram.com/p/CIRMfuwnY4e,12/1/2020,brianasworkspace,9,0.1111,1,0,,image,"the couch in my living room is an example of small group ecology. since it is a residential area, the space is conducive to conservation and social interaction. #envpsyw6",envpsyw6,,https://instagram.fsti4-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/127636594_226622632144674_3488460244083857172_n.jpg?_nc_ht=instagram.fsti4-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=O6G3nXm0CyIAX80I9yu&tp=1&oh=f4fe9a62839eef17b596931172d83f16&oe=5FFB33FE
killing_the_dea_game-CIRJnbaBGeh.jpg,https://www.instagram.com/p/CIRJnbaBGeh,12/1/2020,killing_the_dea_game,5,0.2,1,0,,image,"HER process: homeyness
This space exemplifies homeyness. The warm and natural lights make the space feel very cozy. The hand drawn decorations add a sense of personalization. The space is also very small which makes it feel intimate. #envpsyw6 #envpsy","envpsyw6, envpsy",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128200531_3788734484512229_3954676562098920796_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=p8bRdDbMUB4AX8CPloV&tp=1&oh=7b711f03f580fcfd6b05d541fba7ebd8&oe=5FFCDF7F
tonyinreality-CIRIE_jnmyU.jpg,https://www.instagram.com/p/CIRIE_jnmyU,12/1/2020,tonyinreality,7,0.2857,2,0,,image,The living room in my apartment is an example of small group ecology! The close proximity between the couches allows for conversation amongst my roommate and I #envpsy #envpsyw6,"envpsy, envpsyw6",,https://instagram.flsc1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129343370_1853531638111838_3354178099370971166_n.jpg?_nc_ht=instagram.flsc1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=dFtcCqdAQEUAX-7svGL&tp=1&oh=347e48bb9899a5087a438ec85bf4261b&oe=5FFD3C0A
cornellstudent232-CIRH_FVlFt1.jpg,https://www.instagram.com/p/CIRH_FVlFt1,12/1/2020,cornellstudent232,2,0,0,0,,image,this photo of a trail in poughkeepsie and can be related to the HER process of privacy. the numerous trees block out this area from any strangers walking past so it is difficult to see what is going on within. it allows the user to achieve a desired low social interaction while spending time with family members or friends. #envpsy #envpsyw6,"envpsy, envpsyw6",,https://instagram.fmnl4-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/128570579_1049865068819530_2113564876061454208_n.jpg?_nc_ht=instagram.fmnl4-3.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Qr8TKJDqsnoAX8uUBhu&tp=1&oh=128a189bdf55edffa5a0496dca0bec25&oe=5FFC8271
smj_dea-CIRGsZvHzTf.jpg,https://www.instagram.com/p/CIRGsZvHzTf,12/1/2020,smj_dea,4,0.25,1,0,,image,Example of Homeyness: the natural light that shines into the room makes my study space more cozy and inviting. #envpsy #envpsyw6,"envpsy, envpsyw6",,https://instagram.fntr6-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/128450309_1062704734154319_8923647441956639483_n.jpg?_nc_ht=instagram.fntr6-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=QBZYXFDSNj0AX-9EfiE&tp=1&oh=11d857def384d9daa446c027c3c34e1c&oe=5FFD0AED
nicole__room-CIRBDyHjggx.jpg,https://www.instagram.com/p/CIRBDyHjggx,12/1/2020,nicole__room,3,0,0,0,,image,#envpsy #envpsyw6 An example of small group ecology. These are shelves that I sometimes may treat as semi fixed or fixed in position,"envpsy, envpsyw6",,https://instagram.fbsb16-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/128755044_2873075959642845_6791198913314636981_n.jpg?_nc_ht=instagram.fbsb16-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=z1lDz76dp0EAX_P2V9s&tp=1&oh=47d8b9c808ff3719fffef8b8c5767aa2&oe=5FFBAC75
loiseau_heureux-CIQ-yrID-Dw.jpg,https://www.instagram.com/p/CIQ-yrID-Dw,12/1/2020,loiseau_heureux,1,0,0,0,,image,"This is an example of Defensible Space, this is a recreational park in New York City that has much visual exposure and is located in a residential neighbourhood giving the park a sense of territoriality amongst nearby residents. #envpsyw6 #envpsy","envpsyw6, envpsy",,https://instagram.fcbb1-1.fna.fbcdn.net/v/t51.2885-15/e35/128146858_1088084608302572_6344026164428629472_n.jpg?_nc_ht=instagram.fcbb1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=GQx-wYxKtUgAX-V2Rkx&tp=1&oh=912cc14dcddb208293db4bcecef84658&oe=5FFCFEC0
