Filename From Zip,Source URL,Post Date/Time,Username,Followers,Engagement Rate,Like Count,Comment Count,Location,Post Type,Caption,Hashtags,Mentions,Image/Video URL
the_divinityproject-CHF6IG0BTFw.jpg,https://www.instagram.com/p/CHF6IG0BTFw,11/2/2020,the_divinityproject,10,1,6,4,Cornell University,image,The clock tower at Cornell relates to the HER process of environmental cognition. The tower helps people cognitively map the surrounding area because this landmark is very memorable. #envpsy #envpsyw2,"envpsy, envpsyw2",,https://instagram.fmnl17-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/123185604_374254597257966_1887494111596458801_n.jpg?_nc_ht=instagram.fmnl17-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=tls3ZrP0F5sAX8U646h&tp=1&oh=80a3e5e77919283d4836a93234cba754&oe=5FFD6716
psych1500ryk6-CHGRInfjjek.jpg,https://www.instagram.com/p/CHGRInfjjek,11/2/2020,psych1500ryk6,5,1,2,3,,image,"environmental perception: the duffield building on the engineering quad is built to have some height to make up for the narrowness, so it is perceived larger by its users than it actually is #envpsyw2 #envpsy","envpsyw2, envpsy",,https://instagram.fvlc4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/123371520_413595573347359_5140239989204444923_n.jpg?_nc_ht=instagram.fvlc4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=C0y8nKq-3xwAX-R8mC0&tp=1&oh=0b5e483c492e5897e2d8afcc7645f168&oe=5FFD75EC
psych1500ryk6-CHGRInfjjek.jpg,https://www.instagram.com/p/CHGRInfjjek,11/2/2020,psych1500ryk6,5,1,2,3,,image,"environmental perception: the duffield building on the engineering quad is built to have some height to make up for the narrowness, so it is perceived larger by its users than it actually is #envpsyw2 #envpsy","envpsyw2, envpsy",,https://instagram.fvlc4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/123495175_172756051135744_7236845364203585741_n.jpg?_nc_ht=instagram.fvlc4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=GIycjGWVlrYAX9etTP1&tp=1&oh=9f609633044cd0b13fbc7165459e920d&oe=5FFD17AB
brandongarcia_cornell-CIPAJi5pySi.jpg,https://www.instagram.com/p/CIPAJi5pySi,12/1/2020,brandongarcia_cornell,12,0.3333,4,0,,image,"Elderly individuals have trouble navigating hilly regions, so these regions are often left off of cognitive maps. Ithaca is very hilly, so elderly folks from the area might have trouble drawing a map of the city. #envpsy #envpsyw2 (make up post for missed week 2)","envpsy, envpsyw2",,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/e35/128151425_2749045465317022_8955491074100626184_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=110&_nc_ohc=_YHvM7wGqa8AX_89nKZ&tp=1&oh=8772337abf3623c40c9595075e296c9b&oe=5FFD1D3F
hannah_envpsy-CIOho2DJn7x.jpg,https://www.instagram.com/p/CIOho2DJn7x,11/30/2020,hannah_envpsy,2,1.5,2,1,,image,"This photo relates to the HER process of environmental stimulation. One of the North American standards of homeyness is engaging. This refers to a place being welcoming, and one of the ways that this can be enhanced is by adding Christmas lights! 🎄#envpsy #envpsyw2","envpsy, envpsyw2",,https://scontent-jnb1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128688165_384851259493607_3596610138486518461_n.jpg?_nc_ht=scontent-jnb1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=91Cf0rmcSUAAX9MrwAO&tp=1&oh=2d2c782328dff5429071c07f521359a4&oe=5FFAD67F
tatr_dea1500-CH1O5wyBFkQ.jpg,https://www.instagram.com/p/CH1O5wyBFkQ,11/20/2020,tatr_dea1500,3,0.3333,1,0,Rosewood Bangkok,image,#envpsy #envpsyw2 Lennon’s Bar in Bangkok. This is an example of personal space. The ceilings are really high here so people in the bar feel more comfortable being next to each other. It also promotes more interaction.,"envpsy, envpsyw2",,https://instagram.fdoh2-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/126802117_174986674337865_5500744952958786995_n.jpg?_nc_ht=instagram.fdoh2-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=sYxIIZt3HB4AX-VsS0K&tp=1&oh=fac26f0cb86853c5d955637bddc327e2&oe=5FFBCE7A
nab.ihaz-CHjMgObloB1.jpg,https://www.instagram.com/p/CHjMgObloB1,11/13/2020,nab.ihaz,11,0.0909,1,0,,image,"HER Process: Environmental Cognition

Part of what makes the suspension bridge at Fall Creek a great path and landmark is its beautiful natural scenery. You’ll often see visitors and students taking pictures here to capture the wonderful colors. #envpsyw2",envpsyw2,,https://instagram.fadd1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/124843916_197373205166567_455695316933058433_n.jpg?_nc_ht=instagram.fadd1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=R_ywrgQWVcoAX_RCusQ&tp=1&oh=9415ea53b223f8930a5990d689d0f91f&oe=5FFB67C9
nicole__room-CHgfozJD4pz.jpg,https://www.instagram.com/p/CHgfozJD4pz,11/12/2020,nicole__room,3,0,0,0,,image,"#envpsy #envpsyw2 this relates to the HER process of environmental cognition because I see the sign and with the information I receive, I process and interpret it to mean that the arrow is pointing closer towards the exit","envpsy, envpsyw2",,https://instagram.faep6-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/123739949_899850783880335_4655057140574288253_n.jpg?_nc_ht=instagram.faep6-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=v1q6aGMomHsAX_FE8cM&tp=1&oh=93c19eb903c947093d0ca324b0ff7572&oe=5FFA6528
natures_aed-CHgEn8nnqGz.jpg,https://www.instagram.com/p/CHgEn8nnqGz,11/12/2020,natures_aed,2,0,0,0,,image,"The ocean and rock landscape represent good edges to Perkins cove; they clearly define the boundaries which Perkins cove is in, since it’s a peninsula. #envpsyw2",envpsyw2,,https://instagram.fonx1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/124571573_172819554478962_2382869237472207789_n.jpg?_nc_ht=instagram.fonx1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=urn0vdYauioAX-6txRG&tp=1&oh=68e533848b75b7ed068538642d8d1f9b&oe=5FFBC2F5
dea150home-CHb4xeZppvN.jpg,https://www.instagram.com/p/CHb4xeZppvN,11/11/2020,dea150home,16,0,0,0,,image,#envpsy #envpsyw2 An example of environmental cognition. The signs on a bike trail use symbols to guide cyclists toward different paths at intersections/nodes. Meaning is constructed from these symbols through a key.,"envpsy, envpsyw2",,https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/124314576_357490635348407_5478939952761946352_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=QWM-YH_TapsAX_ezQdH&tp=1&oh=d18902260157ada7f0cf89c482c3e485&oe=5FFCACF6
dea.coolness-CHbXzlSh1p5.jpg,https://www.instagram.com/p/CHbXzlSh1p5,11/10/2020,dea.coolness,2,0,0,0,Jennie McGraw Tower,image,"Cornell University’s Clock Tower is an excellent landmark, or point of external reference. The clock tower functions well as a landmark because it is extremely tall (can be seen from far away which is helpful for orientation and wayfinding) and is extremely distinct (looks very different from other buildings/landmarks on campus; easily recognizable). This relates to the HER Process of Environmental Cognition. #envpsy #envpsyw2","envpsy, envpsyw2",,https://instagram.fsyq3-1.fna.fbcdn.net/v/t51.2885-15/e35/124225482_1262276424168849_5217854964025049906_n.jpg?_nc_ht=instagram.fsyq3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=9YJrObX-hK4AX_c5oMS&tp=1&oh=83a54d1087dc9e763b5003e41d89f25f&oe=5FFB613F
sunnylevitis.envpsy-CHarZTOhBYd.jpg,https://www.instagram.com/p/CHarZTOhBYd,11/10/2020,sunnylevitis.envpsy,1,0,0,0,,image,"The Johnson Museum of Art is a great example of a landmark, or an external point of reference. It is distinctive due to its height and color difference in relation to everything else on the slope, making it a very visible landmark when trying to identify where you are located. Use of the Johnson museum as a point of reference is an example of environmental cognition. #envpsy #envpsyw2","envpsy, envpsyw2",,https://instagram.ftgz1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/124686395_377614573483906_6422216998920435924_n.jpg?_nc_ht=instagram.ftgz1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=8pesw0nSwscAX9tUneq&tp=1&oh=44c036c77fee4eba8ada941f294517ad&oe=5FFC4BC4
itsalex.hey_how_are_ya-CHZM2o4HzyU.jpg,https://www.instagram.com/p/CHZM2o4HzyU,11/10/2020,itsalex.hey_how_are_ya,18,0.0556,0,1,,image,"Honeybees: because I live in college town, I am allowed to hang photos. Here I have hung a flag that reminds me of New England and their sports which I greatly enjoy.",,,https://instagram.fsjk2-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/124579178_390846165604530_2851546617687633410_n.jpg?_nc_ht=instagram.fsjk2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=GrWbB928VRoAX_8ry-l&tp=1&oh=2035f1969a47ccf165cd1770fdc96616&oe=5FFC22E9
hayl.eysroom-CHZJJ1LHeN-.jpg,https://www.instagram.com/p/CHZJJ1LHeN-,11/10/2020,hayl.eysroom,19,0.0526,0,1,Cornell University,image,"Warren Hall is a major landmark for me on campus, as it was one of the first buildings I had class in at Cornell. #envpsyw2",envpsyw2,,https://instagram.fmnl2-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/124381377_689485738386353_6952334719871303975_n.jpg?_nc_ht=instagram.fmnl2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=vI--TcTEOQIAX84UmQA&tp=1&oh=b39d3627069fd72d1e6459b7540c7003&oe=5FFC1216
dea1500lindsey-CHZEvwaASoY.jpg,https://www.instagram.com/p/CHZEvwaASoY,11/10/2020,dea1500lindsey,2,0,0,0,,image,"This is an example of a path, one of the five components of a city that we studied in class. It also gets noisy at night, relating to another HER process we covered. #envpsy #envpsyw2","envpsy, envpsyw2",,https://instagram.fpbc1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/123983245_3171080119784982_5126319652545811180_n.jpg?_nc_ht=instagram.fpbc1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=G2g-L0mbjfcAX_61TFS&tp=1&oh=f0cb201cc40a0a32b3115f61957bfaba&oe=5FFD88E7
juliecotton_envpsy-CHY_meXAIQN.jpg,https://www.instagram.com/p/CHY_meXAIQN,11/10/2020,juliecotton_envpsy,10,0.1,1,0,,image,"This is Sage Chapel on Cornell’s campus. It is a landmark to me because I pass it every day and also regularly get my COVID tests here, but it may not appear on everyone’s mental map of campus because it is not super distinct like the nearby clock tower is. My perception of Sage as a landmark is an example of environmental cognition. #envpsy #envpsyw2","envpsy, envpsyw2",,https://instagram.fbru5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/124101162_427918714864310_1301418132224080019_n.jpg?_nc_ht=instagram.fbru5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=3nIfRHxhHSkAX86qog6&tp=1&oh=0b12809efdc785c071e678fdada39c39&oe=5FFA9E69
allisonparky-CHYnVajAKLt.jpg,https://www.instagram.com/p/CHYnVajAKLt,11/9/2020,allisonparky,114,0.114,11,2,,image,"This is an example of good interior public space. In terms of seating, this environment does very well as there’s plenty of it and it‘s also flexible. The way the setting is arranged makes it almost impossible for there to be crowding so this is a very good place to study since noise levels are low and also minimizes risk of COVID. #envpsy #envpsyw2","envpsy, envpsyw2",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124200247_380353716417399_2353410225146263988_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=ECvJy3NQnoYAX8vx0lo&tp=1&oh=67173b710d48fb67d40704acaa6fd98b&oe=5FFB3EE6
mbmeisterart-CHYk98gjqIv.jpg,https://www.instagram.com/p/CHYk98gjqIv,11/9/2020,mbmeisterart,77,0.2727,21,0,,image,#envpsy #envpsyw2 ELEMENTS OF COGNITIVE MAPS: An example of a landmark. The McGraw Tower is one of the most well-known locations on Cornell’s campus. It acts as an external point of reference and helps students figure out their location on campus.,"envpsy, envpsyw2",,https://instagram.fvag4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/123923021_2752237381723645_1792202201323152531_n.jpg?_nc_ht=instagram.fvag4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=VsesVS08MxIAX95Tmyg&tp=1&oh=05ee001e1ce6b3c80e99ac41fb2a5d9c&oe=5FFA7156
dea_1500-CHWey0WnlmW.jpg,https://www.instagram.com/p/CHWey0WnlmW,11/9/2020,dea_1500,7,0.1429,1,0,,image,"Ithaca’s clock tower is the perfect example of a good landmark. The tower is tall, distinct, and visible from many different angles on campus. It also helps new students like me know my relative position on campus and find my way around central campus.
#envpsy #envpsyw2","envpsy, envpsyw2",,https://instagram.fmnl7-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/123777859_191247199166108_1559946033956160685_n.jpg?_nc_ht=instagram.fmnl7-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=3IDDN-H05FMAX-yE_wg&tp=1&oh=3cdd790e4f5e43d4800b862aed197656&oe=5FFBF651
jgcruger238-CHGeXF8H2l9.jpg,https://www.instagram.com/p/CHGeXF8H2l9,11/2/2020,jgcruger238,2,0,0,0,,image,One of the elements of Cognitive Maps is landmarks. Above is the clock tower which a point of reference for me on Cornell’s campus #envpsy #envpsyw2,"envpsy, envpsyw2",,https://instagram.fjnb11-1.fna.fbcdn.net/v/t51.2885-15/e35/123254825_410871706591977_3813968091675703759_n.jpg?_nc_ht=instagram.fjnb11-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=ozgHyzWxuWoAX-UpmcJ&tp=1&oh=f18b36e68439107c883793fd4d18a5bf&oe=5FFB76BF
simonkapen_dea-CHUGx4xnAj_.jpg,https://www.instagram.com/p/CHUGx4xnAj_,11/8/2020,simonkapen_dea,4,0.5,1,1,,image,"#envpsy #envpsyw2 Example of environmental cognition. This map of a floor of Donlon Hall shows that new residents may have trouble wayfinding. Residents move in with a schema that hallways are straight, so they may be confused by the dorm being split into three curving corridors.","envpsy, envpsyw2",,https://instagram.fcai19-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/124288944_745730726156085_1118734819859692027_n.jpg?_nc_ht=instagram.fcai19-3.fna.fbcdn.net&_nc_cat=109&_nc_ohc=vAae_cx27nwAX-4BUXg&tp=1&oh=93f6b7772b54b5afa9190be9270c4b95&oe=5FFBBE4E
natures_aed-CHRRQfNnjAM.jpg,https://www.instagram.com/p/CHRRQfNnjAM,11/7/2020,natures_aed,2,0.5,0,1,,image,"This hanging art exemplifies gestalt’s principle of similarity; people see the circles and squares, instead of viewing 2 strings of circles and 2 strings of circle, square, circle. #envpsyw2",envpsyw2,,https://instagram.fgye7-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/123834188_363917991497777_7396780781783396758_n.jpg?_nc_ht=instagram.fgye7-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=G-YPbT1Z-VwAX_GadGd&tp=1&oh=3b26b2aa7c0690f10b8b63dddbbd3561&oe=5FFE44DE
dereklaocornell-CHPpALFBQFV.jpg,https://www.instagram.com/p/CHPpALFBQFV,11/6/2020,dereklaocornell,6,0.3333,2,0,,image,"HER Process of Environmental Cognition. One could easily get lost in an area like this due to such an open area, and lack of signs. The shape of the road and borders are irregular, making it hard for a newcomer to follow. #envpsy #envpsyw2","envpsy, envpsyw2",,https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/123867413_2810083672599023_5305591323082192366_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=5FAn9JkAEOIAX-9GhCa&tp=1&oh=30c0877ca724ddfb12c1754493995b31&oe=5FFC3494
work.dleetoto-CHKgmy_hABM.jpg,https://www.instagram.com/p/CHKgmy_hABM,11/4/2020,work.dleetoto,0,Infinity,0,1,,image,"#envpsy #envpsyw2 Pictured above is my local church in Ichondong(South Korea). This landmark is an important point of reference for the cognitive maps of people who live in Ichondong. Oftentimes, people would look for this church to orientate themselves and find in which part of the county they are currently located at.","envpsy, envpsyw2",,https://instagram.fatf1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/123639080_207606900751674_3084756772167532583_n.jpg?_nc_ht=instagram.fatf1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ck-g0fQIj2EAX92Ar_O&tp=1&oh=6a24987c11a782a882f3d40c5d2160bf&oe=5FFC715B
dea1500_arianna-CHKEvjSHnRc.jpg,https://www.instagram.com/p/CHKEvjSHnRc,11/4/2020,dea1500_arianna,3,0,0,0,,image,HER process of environmental cognition is present here because I know this fire escape in the engineering quad from my first year at Cornell because I thought they were cool #envpsy #envpsyw2,"envpsy, envpsyw2",,https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123330908_413921923102026_7807101420802057252_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=dre2r1QDwMQAX-FTRyf&tp=1&oh=d785303422bb45c08b220d32139dc0f9&oe=5FFC0AF1
wmr_43-CHJHKlDllL0.jpg,https://www.instagram.com/p/CHJHKlDllL0,11/3/2020,wmr_43,2,0,0,0,"Ithaca, New York",image,#envpsy #envpsyw2 This is an example of crowding.  There are 3 people living here in a room designed for 2 and thus the amount of space each person has is inadequate.,"envpsy, envpsyw2",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123357272_365962614697312_8478713211825536769_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=1NHwmGhfCOgAX9jxYIy&tp=1&oh=b75c9f7ce05184fa0d3f0a6b7c68e287&oe=5FFCE0CC
chrismcdermott_210-CHHiX1YAfx9.jpg,https://www.instagram.com/p/CHHiX1YAfx9,11/3/2020,chrismcdermott_210,4,0,0,0,,image,"Pictured here is the Washington Monument. Due to its status as a landmark, this space is widely known. Understanding the process of environmental cognition, we can observe that this space can be utilized to determine one’s position and direction in a general area. Furthermore, the use of paths leading to and from the landmark extending from various directions allows for such a process to occur. #envpsy #envpsyw2","envpsy, envpsyw2",,https://instagram.fnqn1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/123231626_1232042397178137_5320821023758426019_n.jpg?_nc_ht=instagram.fnqn1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=0WE9RDYB1j4AX9FdH2s&tp=1&oh=d6772aee9673af72087b71868dccfff2&oe=5FFAC59E
gd369f-CHHedtOD3z3.jpg,https://www.instagram.com/p/CHHedtOD3z3,11/3/2020,gd369f,6,0,0,0,,image,"Here is a prime example of environment cognition. The clock tower in the landmark is the clock tower. Because I am using this landmark to understand my orientation within a space, I can confirm that I am near Sage Hall #envpsy #envpsyw2","envpsy, envpsyw2",,https://instagram.fcvj1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/123545079_2776622355915201_6919331940746246262_n.jpg?_nc_ht=instagram.fcvj1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=c2JpfgRpAsoAX8R2smG&tp=1&oh=7e29c22619d45b0ab867a2668d2e8216&oe=5FFC7CCC
